cycle, observation, reward, action, explored, explore_rate, total reward, average reward
715, 0, 99, 2, 0, 0.00931086, 69785, 97.6014
716, 0, 99, 2, 0, 0.00930993, 69884, 97.6034
717, 1, 99, 2, 0, 0.009309, 69983, 97.6053
718, 0, 99, 2, 0, 0.00930807, 70082, 97.6072
719, 0, 99, 2, 0, 0.00930714, 70181, 97.6092
720, 0, 99, 2, 0, 0.00930621, 70280, 97.6111
721, 0, 99, 2, 0, 0.00930528, 70379, 97.613
722, 0, 99, 2, 0, 0.00930434, 70478, 97.615
723, 0, 99, 2, 0, 0.00930341, 70577, 97.6169
724, 0, 99, 2, 0, 0.00930248, 70676, 97.6188
725, 0, 99, 2, 0, 0.00930155, 70775, 97.6207
726, 0, 99, 2, 0, 0.00930062, 70874, 97.6226
727, 0, 99, 2, 0, 0.00929969, 70973, 97.6245
728, 0, 99, 2, 0, 0.00929876, 71072, 97.6264
729, 0, 99, 2, 0, 0.00929783, 71171, 97.6283
730, 0, 99, 2, 0, 0.0092969, 71270, 97.6301
731, 0, 99, 2, 0, 0.00929597, 71369, 97.632
732, 0, 99, 2, 0, 0.00929504, 71468, 97.6339
733, 0, 99, 2, 0, 0.00929412, 71567, 97.6357
734, 0, 99, 2, 0, 0.00929319, 71666, 97.6376
735, 0, 99, 2, 0, 0.00929226, 71765, 97.6395
736, 0, 99, 2, 0, 0.00929133, 71864, 97.6413
737, 0, 99, 2, 0, 0.0092904, 71963, 97.6431
738, 0, 99, 2, 0, 0.00928947, 72062, 97.645
739, 0, 99, 2, 0, 0.00928854, 72161, 97.6468
740, 0, 99, 2, 0, 0.00928761, 72260, 97.6486
741, 1, 99, 2, 0, 0.00928668, 72359, 97.6505
742, 1, 99, 2, 0, 0.00928575, 72458, 97.6523
743, 0, 99, 2, 0, 0.00928483, 72557, 97.6541
744, 0, 99, 2, 0, 0.0092839, 72656, 97.6559
745, 0, 99, 2, 0, 0.00928297, 72755, 97.6577
746, 0, 99, 2, 0, 0.00928204, 72854, 97.6595
747, 0, 99, 2, 0, 0.00928111, 72953, 97.6613
748, 0, 99, 2, 0, 0.00928018, 73052, 97.6631
749, 0, 99, 2, 0, 0.00927926, 73151, 97.6649
750, 0, 99, 2, 0, 0.00927833, 73250, 97.6667
751, 0, 99, 2, 0, 0.0092774, 73349, 97.6684
752, 0, 99, 2, 0, 0.00927647, 73448, 97.6702
753, 0, 99, 2, 0, 0.00927554, 73547, 97.672
754, 0, 99, 2, 0, 0.00927462, 73646, 97.6737
755, 1, 99, 2, 0, 0.00927369, 73745, 97.6755
756, 1, 99, 2, 0, 0.00927276, 73844, 97.6772
757, 0, 99, 2, 0, 0.00927184, 73943, 97.679
