cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1678, 0, 0, 0, 0, 4.78874e-09, 1637, 0.975566
1679, 0, 1, 1, 0, 4.74085e-09, 1638, 0.975581
1680, 0, 0, 1, 0, 4.69344e-09, 1638, 0.975
1681, 0, 0, 0, 0, 4.64651e-09, 1638, 0.97442
1682, 0, 1, 0, 0, 4.60005e-09, 1639, 0.974435
1683, 2, 0, 1, 0, 4.55404e-09, 1639, 0.973856
1684, 0, 0, 0, 0, 4.5085e-09, 1639, 0.973278
1685, 0, 1, 0, 0, 4.46342e-09, 1640, 0.973294
1686, 1, 2, 1, 0, 4.41879e-09, 1642, 0.973903
1687, 0, 0, 0, 0, 4.3746e-09, 1642, 0.973325
1688, 0, 1, 0, 0, 4.33085e-09, 1643, 0.973341
1689, 1, 2, 2, 0, 4.28754e-09, 1645, 0.973949
1690, 0, 2, 1, 0, 4.24467e-09, 1647, 0.974556
1691, 1, 1, 0, 0, 4.20222e-09, 1648, 0.974571
1692, 0, 1, 1, 0, 4.1602e-09, 1649, 0.974586
1693, 1, 1, 1, 0, 4.1186e-09, 1650, 0.974601
1694, 0, 0, 0, 0, 4.07741e-09, 1650, 0.974026
1695, 0, 1, 0, 0, 4.03664e-09, 1651, 0.974041
1696, 2, 0, 1, 0, 3.99627e-09, 1651, 0.973467
1697, 1, 1, 0, 0, 3.95631e-09, 1652, 0.973483
1698, 0, 1, 1, 0, 3.91674e-09, 1653, 0.973498
1699, 1, 1, 1, 0, 3.87758e-09, 1654, 0.973514
1700, 0, 0, 0, 0, 3.8388e-09, 1654, 0.972941
1701, 0, 1, 0, 0, 3.80041e-09, 1655, 0.972957
1702, 1, 2, 1, 0, 3.76241e-09, 1657, 0.973561
1703, 0, 0, 0, 0, 3.72478e-09, 1657, 0.972989
1704, 0, 1, 1, 0, 3.68754e-09, 1658, 0.973005
1705, 0, 0, 1, 0, 3.65066e-09, 1658, 0.972434
1706, 0, 0, 0, 0, 3.61416e-09, 1658, 0.971864
1707, 0, 1, 0, 0, 3.57801e-09, 1659, 0.97188
1708, 0, 1, 1, 0, 3.54223e-09, 1660, 0.971897
1709, 1, 1, 0, 0, 3.50681e-09, 1661, 0.971913
1710, 0, 1, 0, 0, 3.47174e-09, 1662, 0.97193
1711, 0, 1, 0, 0, 3.43703e-09, 1663, 0.971946
1712, 2, 0, 1, 0, 3.40266e-09, 1663, 0.971379
1713, 0, 0, 0, 0, 3.36863e-09, 1663, 0.970811
1714, 0, 1, 1, 0, 3.33494e-09, 1664, 0.970828
1715, 0, 0, 0, 0, 3.30159e-09, 1664, 0.970262
1716, 0, 1, 1, 0, 3.26858e-09, 1665, 0.97028
1717, 2, 2, 1, 0, 3.23589e-09, 1667, 0.970879
1718, 2, 2, 0, 0, 3.20353e-09, 1669, 0.971478
1719, 1, 2, 0, 0, 3.1715e-09, 1671, 0.972077
1720, 0, 1, 0, 0, 3.13978e-09, 1672, 0.972093
1721, 0, 1, 0, 0, 3.10838e-09, 1673, 0.972109
1722, 1, 2, 1, 0, 3.0773e-09, 1675, 0.972706
1723, 1, 1, 0, 0, 3.04653e-09, 1676, 0.972722
1724, 1, 2, 1, 0, 3.01606e-09, 1678, 0.973318
1725, 0, 0, 0, 0, 2.9859e-09, 1678, 0.972754
1726, 0, 1, 0, 0, 2.95604e-09, 1679, 0.972769
1727, 2, 0, 1, 0, 2.92648e-09, 1679, 0.972206
1728, 0, 0, 0, 0, 2.89722e-09, 1679, 0.971644
1729, 0, 1, 1, 0, 2.86825e-09, 1680, 0.97166
1730, 0, 0, 0, 0, 2.83956e-09, 1680, 0.971098
1731, 0, 1, 0, 0, 2.81117e-09, 1681, 0.971115
1732, 1, 2, 1, 0, 2.78306e-09, 1683, 0.971709
1733, 0, 0, 0, 0, 2.75522e-09, 1683, 0.971148
1734, 0, 1, 1, 0, 2.72767e-09, 1684, 0.971165
1735, 2, 2, 1, 0, 2.7004e-09, 1686, 0.971758
1736, 1, 1, 0, 0, 2.67339e-09, 1687, 0.971774
1737, 1, 2, 1, 0, 2.64666e-09, 1689, 0.972366
1738, 0, 0, 0, 0, 2.62019e-09, 1689, 0.971807
1739, 0, 1, 0, 0, 2.59399e-09, 1690, 0.971823
1740, 2, 0, 1, 0, 2.56805e-09, 1690, 0.971264
1741, 0, 0, 0, 0, 2.54237e-09, 1690, 0.970706
1742, 0, 1, 1, 0, 2.51695e-09, 1691, 0.970723
1743, 1, 1, 1, 0, 2.49178e-09, 1692, 0.97074
1744, 2, 2, 0, 0, 2.46686e-09, 1694, 0.97133
1745, 1, 2, 1, 0, 2.44219e-09, 1696, 0.97192
1746, 2, 2, 0, 0, 2.41777e-09, 1698, 0.972509
1747, 1, 2, 1, 0, 2.39359e-09, 1700, 0.973097
1748, 2, 2, 1, 0, 2.36965e-09, 1702, 0.973684
1749, 0, 0, 0, 0, 2.34596e-09, 1702, 0.973128
1750, 0, 1, 0, 0, 2.3225e-09, 1703, 0.973143
1751, 1, 2, 2, 0, 2.29927e-09, 1705, 0.973729
